time;P;;;;;;;;;;
20201115:0711;90.0;;;;;;;;;;
20201115:0811;21240.0;;;;;;;;;;
20201115:0911;44046.0;;;;;;;;;;
20201115:1011;132336.0;;;;;;;;;;
20201115:1111;322722.0;;;;;;;;;;
20201115:1211;513954.0;;;;;;;;;;
20201115:1311;681516.0;;;;;;;;;;
20201115:1411;418608.0;;;;;;;;;;
20201115:1511;0.0;;;;;;;;;;
20201115:1611;0.0;;;;;;;;;;
20201115:1711;0.0;;;;;;;;;;
20201115:1811;0.0;;;;;;;;;;
20201115:1911;0.0;;;;;;;;;;
20201115:2011;0.0;;;;;;;;;;
20201115:2111;0.0;;;;;;;;;;
20201115:2211;0.0;;;;;;;;;;
20201115:2311;0.0;;;;;;;;;;
20201116:0011;0.0;;;;;;;;;;
20201116:0111;0.0;;;;;;;;;;
20201116:0211;0.0;;;;;;;;;;
20201116:0311;0.0;;;;;;;;;;
20201116:0411;0.0;;;;;;;;;;
20201116:0511;0.0;;;;;;;;;;
20201116:0611;0.0;;;;;;;;;;
20201116:0711;47898.0;;;;;;;;;;
20201116:0811;346734.0;;;;;;;;;;
20201116:0911;696114.0;;;;;;;;;;
20201116:1011;351180.0;;;;;;;;;;
20201116:1111;748242.0;;;;;;;;;;
20201116:1211;634680.0;;;;;;;;;;
20201116:1311;364698.0;;;;;;;;;;
20201116:1411;23562.0;;;;;;;;;;
20201116:1511;0.0;;;;;;;;;;
20201116:1611;0.0;;;;;;;;;;
20201116:1711;0.0;;;;;;;;;;
20201116:1811;0.0;;;;;;;;;;
20201116:1911;0.0;;;;;;;;;;
20201116:2011;0.0;;;;;;;;;;
20201116:2111;0.0;;;;;;;;;;
20201116:2211;0.0;;;;;;;;;;
20201116:2311;0.0;;;;;;;;;;
20201117:0011;0.0;;;;;;;;;;
20201117:0111;0.0;;;;;;;;;;
20201117:0211;0.0;;;;;;;;;;
20201117:0311;0.0;;;;;;;;;;
20201117:0411;0.0;;;;;;;;;;
20201117:0511;0.0;;;;;;;;;;
20201117:0611;0.0;;;;;;;;;;
20201117:0711;756.0;;;;;;;;;;
20201117:0811;3978.0;;;;;;;;;;
20201117:0911;48528.0;;;;;;;;;;
20201117:1011;55404.0;;;;;;;;;;
20201117:1111;87948.0;;;;;;;;;;
20201117:1211;76428.0;;;;;;;;;;
20201117:1311;16542.0;;;;;;;;;;
20201117:1411;9846.0;;;;;;;;;;
20201117:1511;0.0;;;;;;;;;;
20201117:1611;0.0;;;;;;;;;;
20201117:1711;0.0;;;;;;;;;;
20201117:1811;0.0;;;;;;;;;;
20201117:1911;0.0;;;;;;;;;;
20201117:2011;0.0;;;;;;;;;;
20201117:2111;0.0;;;;;;;;;;
20201117:2211;0.0;;;;;;;;;;
20201117:2311;0.0;;;;;;;;;;
20201118:0011;0.0;;;;;;;;;;
20201118:0111;0.0;;;;;;;;;;
20201118:0211;0.0;;;;;;;;;;
20201118:0311;0.0;;;;;;;;;;
20201118:0411;0.0;;;;;;;;;;
20201118:0511;0.0;;;;;;;;;;
20201118:0611;0.0;;;;;;;;;;
20201118:0711;10548.0;;;;;;;;;;
20201118:0811;72432.0;;;;;;;;;;
20201118:0911;97254.0;;;;;;;;;;
20201118:1011;104616.0;;;;;;;;;;
20201118:1111;237726.0;;;;;;;;;;
20201118:1211;52074.0;;;;;;;;;;
20201118:1311;122184.0;;;;;;;;;;
20201118:1411;223722.0;;;;;;;;;;
20201118:1511;0.0;;;;;;;;;;
20201118:1611;0.0;;;;;;;;;;
20201118:1711;0.0;;;;;;;;;;
20201118:1811;0.0;;;;;;;;;;
20201118:1911;0.0;;;;;;;;;;
20201118:2011;0.0;;;;;;;;;;
20201118:2111;0.0;;;;;;;;;;
20201118:2211;0.0;;;;;;;;;;
20201118:2311;0.0;;;;;;;;;;
20201119:0011;0.0;;;;;;;;;;
20201119:0111;0.0;;;;;;;;;;
20201119:0211;0.0;;;;;;;;;;
20201119:0311;0.0;;;;;;;;;;
20201119:0411;0.0;;;;;;;;;;
20201119:0511;0.0;;;;;;;;;;
20201119:0611;0.0;;;;;;;;;;
20201119:0711;9702.0;;;;;;;;;;
20201119:0811;78552.0;;;;;;;;;;
20201119:0911;738576.0;;;;;;;;;;
20201119:1011;807948.0;;;;;;;;;;
20201119:1111;78030.0;;;;;;;;;;
20201119:1211;44496.0;;;;;;;;;;
20201119:1311;21312.0;;;;;;;;;;
20201119:1411;3096.0;;;;;;;;;;
20201119:1511;0.0;;;;;;;;;;
20201119:1611;0.0;;;;;;;;;;
20201119:1711;0.0;;;;;;;;;;
20201119:1811;0.0;;;;;;;;;;
20201119:1911;0.0;;;;;;;;;;
20201119:2011;0.0;;;;;;;;;;
20201119:2111;0.0;;;;;;;;;;
20201119:2211;0.0;;;;;;;;;;
20201119:2311;0.0;;;;;;;;;;
20201120:0011;0.0;;;;;;;;;;
20201120:0111;0.0;;;;;;;;;;
20201120:0211;0.0;;;;;;;;;;
20201120:0311;0.0;;;;;;;;;;
20201120:0411;0.0;;;;;;;;;;
20201120:0511;0.0;;;;;;;;;;
20201120:0611;0.0;;;;;;;;;;
20201120:0711;7380.0;;;;;;;;;;
20201120:0811;127494.0;;;;;;;;;;
20201120:0911;86094.0;;;;;;;;;;
20201120:1011;530622.0;;;;;;;;;;
20201120:1111;891774.0;;;;;;;;;;
20201120:1211;525006.0;;;;;;;;;;
20201120:1311;292914.0;;;;;;;;;;
20201120:1411;235404.0;;;;;;;;;;
20201120:1511;0.0;;;;;;;;;;
20201120:1611;0.0;;;;;;;;;;
20201120:1711;0.0;;;;;;;;;;
20201120:1811;0.0;;;;;;;;;;
20201120:1911;0.0;;;;;;;;;;
20201120:2011;0.0;;;;;;;;;;
20201120:2111;0.0;;;;;;;;;;
20201120:2211;0.0;;;;;;;;;;
20201120:2311;0.0;;;;;;;;;;
20201121:0011;0.0;;;;;;;;;;
20201121:0111;0.0;;;;;;;;;;
20201121:0211;0.0;;;;;;;;;;
20201121:0311;0.0;;;;;;;;;;
20201121:0411;0.0;;;;;;;;;;
20201121:0511;0.0;;;;;;;;;;
20201121:0611;0.0;;;;;;;;;;
20201121:0711;0.0;;;;;;;;;;
20201121:0811;17244.0;;;;;;;;;;
20201121:0911;41832.0;;;;;;;;;;
20201121:1011;94878.0;;;;;;;;;;
20201121:1111;88668.0;;;;;;;;;;
20201121:1211;116694.0;;;;;;;;;;
20201121:1311;67950.0;;;;;;;;;;
20201121:1411;792.0;;;;;;;;;;
20201121:1511;0.0;;;;;;;;;;
20201121:1611;0.0;;;;;;;;;;
20201121:1711;0.0;;;;;;;;;;
20201121:1811;0.0;;;;;;;;;;
20201121:1911;0.0;;;;;;;;;;
20201121:2011;0.0;;;;;;;;;;
20201121:2111;0.0;;;;;;;;;;
20201121:2211;0.0;;;;;;;;;;
20201121:2311;0.0;;;;;;;;;;
20201122:0011;0.0;;;;;;;;;;
20201122:0111;0.0;;;;;;;;;;
20201122:0211;0.0;;;;;;;;;;
20201122:0311;0.0;;;;;;;;;;
20201122:0411;0.0;;;;;;;;;;
20201122:0511;0.0;;;;;;;;;;
20201122:0611;0.0;;;;;;;;;;
20201122:0711;0.0;;;;;;;;;;
20201122:0811;100548.0;;;;;;;;;;
20201122:0911;98424.0;;;;;;;;;;
20201122:1011;117468.0;;;;;;;;;;
20201122:1111;232686.0;;;;;;;;;;
20201122:1211;664290.0;;;;;;;;;;
20201122:1311;101520.0;;;;;;;;;;
20201122:1411;64188.0;;;;;;;;;;
20201122:1511;0.0;;;;;;;;;;
20201122:1611;0.0;;;;;;;;;;
20201122:1711;0.0;;;;;;;;;;
20201122:1811;0.0;;;;;;;;;;
20201122:1911;0.0;;;;;;;;;;
20201122:2011;0.0;;;;;;;;;;
20201122:2111;0.0;;;;;;;;;;
20201122:2211;0.0;;;;;;;;;;
20201122:2311;0.0;;;;;;;;;;
20201123:0011;0.0;;;;;;;;;;
20201123:0111;0.0;;;;;;;;;;
20201123:0211;0.0;;;;;;;;;;
20201123:0311;0.0;;;;;;;;;;
20201123:0411;0.0;;;;;;;;;;
20201123:0511;0.0;;;;;;;;;;
20201123:0611;0.0;;;;;;;;;;
20201123:0711;0.0;;;;;;;;;;
20201123:0811;137376.0;;;;;;;;;;
20201123:0911;606006.0;;;;;;;;;;
20201123:1011;787518.0;;;;;;;;;;
20201123:1111;850248.0;;;;;;;;;;
20201123:1211;559008.0;;;;;;;;;;
20201123:1311;203364.0;;;;;;;;;;
20201123:1411;163782.0;;;;;;;;;;
20201123:1511;0.0;;;;;;;;;;
20201123:1611;0.0;;;;;;;;;;
20201123:1711;0.0;;;;;;;;;;
20201123:1811;0.0;;;;;;;;;;
20201123:1911;0.0;;;;;;;;;;
20201123:2011;0.0;;;;;;;;;;
20201123:2111;0.0;;;;;;;;;;
20201123:2211;0.0;;;;;;;;;;
20201123:2311;0.0;;;;;;;;;;
20201124:0011;0.0;;;;;;;;;;
20201124:0111;0.0;;;;;;;;;;
20201124:0211;0.0;;;;;;;;;;
20201124:0311;0.0;;;;;;;;;;
20201124:0411;0.0;;;;;;;;;;
20201124:0511;0.0;;;;;;;;;;
20201124:0611;0.0;;;;;;;;;;
20201124:0711;0.0;;;;;;;;;;
20201124:0811;32184.0;;;;;;;;;;
20201124:0911;70794.0;;;;;;;;;;
20201124:1011;427032.0;;;;;;;;;;
20201124:1111;113688.0;;;;;;;;;;
20201124:1211;524808.0;;;;;;;;;;
20201124:1311;598536.0;;;;;;;;;;
20201124:1411;35388.0;;;;;;;;;;
20201124:1511;0.0;;;;;;;;;;
20201124:1611;0.0;;;;;;;;;;
20201124:1711;0.0;;;;;;;;;;
20201124:1811;0.0;;;;;;;;;;
20201124:1911;0.0;;;;;;;;;;
20201124:2011;0.0;;;;;;;;;;
20201124:2111;0.0;;;;;;;;;;
20201124:2211;0.0;;;;;;;;;;
20201124:2311;0.0;;;;;;;;;;
20201125:0011;0.0;;;;;;;;;;
20201125:0111;0.0;;;;;;;;;;
20201125:0211;0.0;;;;;;;;;;
20201125:0311;0.0;;;;;;;;;;
20201125:0411;0.0;;;;;;;;;;
20201125:0511;0.0;;;;;;;;;;
20201125:0611;0.0;;;;;;;;;;
20201125:0711;0.0;;;;;;;;;;
20201125:0811;38106.0;;;;;;;;;;
20201125:0911;90828.0;;;;;;;;;;
20201125:1011;69714.0;;;;;;;;;;
20201125:1111;104526.0;;;;;;;;;;
20201125:1211;152712.0;;;;;;;;;;
20201125:1311;376074.0;;;;;;;;;;
20201125:1411;190548.0;;;;;;;;;;
20201125:1511;0.0;;;;;;;;;;
20201125:1611;0.0;;;;;;;;;;
20201125:1711;0.0;;;;;;;;;;
20201125:1811;0.0;;;;;;;;;;
20201125:1911;0.0;;;;;;;;;;
20201125:2011;0.0;;;;;;;;;;
20201125:2111;0.0;;;;;;;;;;
20201125:2211;0.0;;;;;;;;;;
20201125:2311;0.0;;;;;;;;;;
20201126:0011;0.0;;;;;;;;;;
20201126:0111;0.0;;;;;;;;;;
20201126:0211;0.0;;;;;;;;;;
20201126:0311;0.0;;;;;;;;;;
20201126:0411;0.0;;;;;;;;;;
20201126:0511;0.0;;;;;;;;;;
20201126:0611;0.0;;;;;;;;;;
20201126:0711;0.0;;;;;;;;;;
20201126:0811;135036.0;;;;;;;;;;
20201126:0911;8982.0;;;;;;;;;;
20201126:1011;40914.0;;;;;;;;;;
20201126:1111;54486.0;;;;;;;;;;
20201126:1211;46206.0;;;;;;;;;;
20201126:1311;38124.0;;;;;;;;;;
20201126:1411;5886.0;;;;;;;;;;
20201126:1511;0.0;;;;;;;;;;
20201126:1611;0.0;;;;;;;;;;
20201126:1711;0.0;;;;;;;;;;
20201126:1811;0.0;;;;;;;;;;
20201126:1911;0.0;;;;;;;;;;
20201126:2011;0.0;;;;;;;;;;
20201126:2111;0.0;;;;;;;;;;
20201126:2211;0.0;;;;;;;;;;
20201126:2311;0.0;;;;;;;;;;
20201127:0011;0.0;;;;;;;;;;
20201127:0111;0.0;;;;;;;;;;
20201127:0211;0.0;;;;;;;;;;
20201127:0311;0.0;;;;;;;;;;
20201127:0411;0.0;;;;;;;;;;
20201127:0511;0.0;;;;;;;;;;
20201127:0611;0.0;;;;;;;;;;
20201127:0711;0.0;;;;;;;;;;
20201127:0811;23004.0;;;;;;;;;;
20201127:0911;70542.0;;;;;;;;;;
20201127:1011;170802.0;;;;;;;;;;
20201127:1111;218142.0;;;;;;;;;;
20201127:1211;328374.0;;;;;;;;;;
20201127:1311;46386.0;;;;;;;;;;
20201127:1411;20430.0;;;;;;;;;;
20201127:1511;0.0;;;;;;;;;;
20201127:1611;0.0;;;;;;;;;;
20201127:1711;0.0;;;;;;;;;;
20201127:1811;0.0;;;;;;;;;;
20201127:1911;0.0;;;;;;;;;;
20201127:2011;0.0;;;;;;;;;;
20201127:2111;0.0;;;;;;;;;;
20201127:2211;0.0;;;;;;;;;;
20201127:2311;0.0;;;;;;;;;;
20201128:0011;0.0;;;;;;;;;;
20201128:0111;0.0;;;;;;;;;;
20201128:0211;0.0;;;;;;;;;;
20201128:0311;0.0;;;;;;;;;;
20201128:0411;0.0;;;;;;;;;;
20201128:0511;0.0;;;;;;;;;;
20201128:0611;0.0;;;;;;;;;;
20201128:0711;0.0;;;;;;;;;;
20201128:0811;27342.0;;;;;;;;;;
20201128:0911;29952.0;;;;;;;;;;
20201128:1011;39312.0;;;;;;;;;;
20201128:1111;37944.0;;;;;;;;;;
20201128:1211;36576.0;;;;;;;;;;
20201128:1311;55980.0;;;;;;;;;;
20201128:1411;6120.0;;;;;;;;;;
20201128:1511;0.0;;;;;;;;;;
20201128:1611;0.0;;;;;;;;;;
20201128:1711;0.0;;;;;;;;;;
20201128:1811;0.0;;;;;;;;;;
20201128:1911;0.0;;;;;;;;;;
20201128:2011;0.0;;;;;;;;;;
20201128:2111;0.0;;;;;;;;;;
20201128:2211;0.0;;;;;;;;;;
20201128:2311;0.0;;;;;;;;;;
20201129:0011;0.0;;;;;;;;;;
20201129:0111;0.0;;;;;;;;;;
20201129:0211;0.0;;;;;;;;;;
20201129:0311;0.0;;;;;;;;;;
20201129:0411;0.0;;;;;;;;;;
20201129:0511;0.0;;;;;;;;;;
20201129:0611;0.0;;;;;;;;;;
20201129:0711;0.0;;;;;;;;;;
20201129:0811;113292.0;;;;;;;;;;
20201129:0911;149706.0;;;;;;;;;;
20201129:1011;188460.0;;;;;;;;;;
20201129:1111;262044.0;;;;;;;;;;
20201129:1211;161676.0;;;;;;;;;;
20201129:1311;72054.0;;;;;;;;;;
20201129:1411;5076.0;;;;;;;;;;
20201129:1511;0.0;;;;;;;;;;
20201129:1611;0.0;;;;;;;;;;
20201129:1711;0.0;;;;;;;;;;
20201129:1811;0.0;;;;;;;;;;
20201129:1911;0.0;;;;;;;;;;
20201129:2011;0.0;;;;;;;;;;
20201129:2111;0.0;;;;;;;;;;
20201129:2211;0.0;;;;;;;;;;
20201129:2311;0.0;;;;;;;;;;
20201130:0011;0.0;;;;;;;;;;
20201130:0111;0.0;;;;;;;;;;
20201130:0211;0.0;;;;;;;;;;
20201130:0311;0.0;;;;;;;;;;
20201130:0411;0.0;;;;;;;;;;
20201130:0511;0.0;;;;;;;;;;
20201130:0611;0.0;;;;;;;;;;
20201130:0711;0.0;;;;;;;;;;
20201130:0811;42066.0;;;;;;;;;;
20201130:0911;36756.0;;;;;;;;;;
20201130:1011;91350.0;;;;;;;;;;
20201130:1111;196020.0;;;;;;;;;;
20201130:1211;147312.0;;;;;;;;;;
20201130:1311;53172.0;;;;;;;;;;
20201130:1411;7146.0;;;;;;;;;;
20201130:1511;0.0;;;;;;;;;;
20201130:1611;0.0;;;;;;;;;;
20201130:1711;0.0;;;;;;;;;;
20201130:1811;0.0;;;;;;;;;;
20201130:1911;0.0;;;;;;;;;;
20201130:2011;0.0;;;;;;;;;;
20201130:2111;0.0;;;;;;;;;;
20201130:2211;0.0;;;;;;;;;;
20201130:2311;0.0;;;;;;;;;;
20201201:0011;0.0;;;;;;;;;;
20201201:0111;0.0;;;;;;;;;;
20201201:0211;0.0;;;;;;;;;;
20201201:0311;0.0;;;;;;;;;;
20201201:0411;0.0;;;;;;;;;;
20201201:0511;0.0;;;;;;;;;;
20201201:0611;0.0;;;;;;;;;;
20201201:0711;0.0;;;;;;;;;;
20201201:0811;14922.0;;;;;;;;;;
20201201:0911;32544.0;;;;;;;;;;
20201201:1011;43344.0;;;;;;;;;;
20201201:1111;68778.0;;;;;;;;;;
20201201:1211;39096.0;;;;;;;;;;
20201201:1311;109584.0;;;;;;;;;;
20201201:1411;5112.0;;;;;;;;;;
20201201:1511;0.0;;;;;;;;;;
20201201:1611;0.0;;;;;;;;;;
20201201:1711;0.0;;;;;;;;;;
20201201:1811;0.0;;;;;;;;;;
20201201:1911;0.0;;;;;;;;;;
20201201:2011;0.0;;;;;;;;;;
20201201:2111;0.0;;;;;;;;;;
20201201:2211;0.0;;;;;;;;;;
20201201:2311;0.0;;;;;;;;;;
20201202:0011;0.0;;;;;;;;;;
20201202:0111;0.0;;;;;;;;;;
20201202:0211;0.0;;;;;;;;;;
20201202:0311;0.0;;;;;;;;;;
20201202:0411;0.0;;;;;;;;;;
20201202:0511;0.0;;;;;;;;;;
20201202:0611;0.0;;;;;;;;;;
20201202:0711;0.0;;;;;;;;;;
20201202:0811;245862.0;;;;;;;;;;
20201202:0911;528102.0;;;;;;;;;;
20201202:1011;760464.0;;;;;;;;;;
20201202:1111;865458.0;;;;;;;;;;
20201202:1211;777168.0;;;;;;;;;;
20201202:1311;583236.0;;;;;;;;;;
20201202:1411;178182.0;;;;;;;;;;
20201202:1511;0.0;;;;;;;;;;
20201202:1611;0.0;;;;;;;;;;
20201202:1711;0.0;;;;;;;;;;
20201202:1811;0.0;;;;;;;;;;
20201202:1911;0.0;;;;;;;;;;
20201202:2011;0.0;;;;;;;;;;
20201202:2111;0.0;;;;;;;;;;
20201202:2211;0.0;;;;;;;;;;
20201202:2311;0.0;;;;;;;;;;
20201203:0011;0.0;;;;;;;;;;
20201203:0111;0.0;;;;;;;;;;
20201203:0211;0.0;;;;;;;;;;
20201203:0311;0.0;;;;;;;;;;
20201203:0411;0.0;;;;;;;;;;
20201203:0511;0.0;;;;;;;;;;
20201203:0611;0.0;;;;;;;;;;
20201203:0711;0.0;;;;;;;;;;
20201203:0811;205200.0;;;;;;;;;;
20201203:0911;86868.0;;;;;;;;;;
20201203:1011;155808.0;;;;;;;;;;
20201203:1111;69552.0;;;;;;;;;;
20201203:1211;54954.0;;;;;;;;;;
20201203:1311;54900.0;;;;;;;;;;
20201203:1411;6174.0;;;;;;;;;;
20201203:1511;0.0;;;;;;;;;;
20201203:1611;0.0;;;;;;;;;;
20201203:1711;0.0;;;;;;;;;;
20201203:1811;0.0;;;;;;;;;;
20201203:1911;0.0;;;;;;;;;;
20201203:2011;0.0;;;;;;;;;;
20201203:2111;0.0;;;;;;;;;;
20201203:2211;0.0;;;;;;;;;;
20201203:2311;0.0;;;;;;;;;;
20201204:0011;0.0;;;;;;;;;;
20201204:0111;0.0;;;;;;;;;;
20201204:0211;0.0;;;;;;;;;;
20201204:0311;0.0;;;;;;;;;;
20201204:0411;0.0;;;;;;;;;;
20201204:0511;0.0;;;;;;;;;;
20201204:0611;0.0;;;;;;;;;;
20201204:0711;0.0;;;;;;;;;;
20201204:0811;3366.0;;;;;;;;;;
20201204:0911;52344.0;;;;;;;;;;
20201204:1011;73890.0;;;;;;;;;;
20201204:1111;254160.0;;;;;;;;;;
20201204:1211;80676.0;;;;;;;;;;
20201204:1311;124290.0;;;;;;;;;;
20201204:1411;36774.0;;;;;;;;;;
20201204:1511;0.0;;;;;;;;;;
20201204:1611;0.0;;;;;;;;;;
20201204:1711;0.0;;;;;;;;;;
20201204:1811;0.0;;;;;;;;;;
20201204:1911;0.0;;;;;;;;;;
20201204:2011;0.0;;;;;;;;;;
20201204:2111;0.0;;;;;;;;;;
20201204:2211;0.0;;;;;;;;;;
20201204:2311;0.0;;;;;;;;;;
20201205:0011;0.0;;;;;;;;;;
20201205:0111;0.0;;;;;;;;;;
20201205:0211;0.0;;;;;;;;;;
20201205:0311;0.0;;;;;;;;;;
20201205:0411;0.0;;;;;;;;;;
20201205:0511;0.0;;;;;;;;;;
20201205:0611;0.0;;;;;;;;;;
20201205:0711;0.0;;;;;;;;;;
20201205:0811;23796.0;;;;;;;;;;
20201205:0911;27594.0;;;;;;;;;;
20201205:1011;95796.0;;;;;;;;;;
20201205:1111;161604.0;;;;;;;;;;
20201205:1211;154440.0;;;;;;;;;;
20201205:1311;109062.0;;;;;;;;;;
20201205:1411;144.0;;;;;;;;;;
20201205:1511;0.0;;;;;;;;;;
20201205:1611;0.0;;;;;;;;;;
20201205:1711;0.0;;;;;;;;;;
20201205:1811;0.0;;;;;;;;;;
20201205:1911;0.0;;;;;;;;;;
20201205:2011;0.0;;;;;;;;;;
20201205:2111;0.0;;;;;;;;;;
20201205:2211;0.0;;;;;;;;;;
20201205:2311;0.0;;;;;;;;;;
20201206:0011;0.0;;;;;;;;;;
20201206:0111;0.0;;;;;;;;;;
20201206:0211;0.0;;;;;;;;;;
20201206:0311;0.0;;;;;;;;;;
20201206:0411;0.0;;;;;;;;;;
20201206:0511;0.0;;;;;;;;;;
20201206:0611;0.0;;;;;;;;;;
20201206:0711;0.0;;;;;;;;;;
20201206:0811;16074.0;;;;;;;;;;
20201206:0911;184788.0;;;;;;;;;;
20201206:1011;90018.0;;;;;;;;;;
20201206:1111;86688.0;;;;;;;;;;
20201206:1211;157716.0;;;;;;;;;;
20201206:1311;189126.0;;;;;;;;;;
20201206:1411;25020.0;;;;;;;;;;
20201206:1511;0.0;;;;;;;;;;
20201206:1611;0.0;;;;;;;;;;
20201206:1711;0.0;;;;;;;;;;
20201206:1811;0.0;;;;;;;;;;
20201206:1911;0.0;;;;;;;;;;
20201206:2011;0.0;;;;;;;;;;
20201206:2111;0.0;;;;;;;;;;
20201206:2211;0.0;;;;;;;;;;
20201206:2311;0.0;;;;;;;;;;
20201207:0011;0.0;;;;;;;;;;
20201207:0111;0.0;;;;;;;;;;
20201207:0211;0.0;;;;;;;;;;
20201207:0311;0.0;;;;;;;;;;
20201207:0411;0.0;;;;;;;;;;
20201207:0511;0.0;;;;;;;;;;
20201207:0611;0.0;;;;;;;;;;
20201207:0711;0.0;;;;;;;;;;
20201207:0811;10044.0;;;;;;;;;;
20201207:0911;33084.0;;;;;;;;;;
20201207:1011;269766.0;;;;;;;;;;
20201207:1111;258354.0;;;;;;;;;;
20201207:1211;367560.0;;;;;;;;;;
20201207:1311;268524.0;;;;;;;;;;
20201207:1411;11286.0;;;;;;;;;;
20201207:1511;0.0;;;;;;;;;;
20201207:1611;0.0;;;;;;;;;;
20201207:1711;0.0;;;;;;;;;;
20201207:1811;0.0;;;;;;;;;;
20201207:1911;0.0;;;;;;;;;;
20201207:2011;0.0;;;;;;;;;;
20201207:2111;0.0;;;;;;;;;;
20201207:2211;0.0;;;;;;;;;;
20201207:2311;0.0;;;;;;;;;;
20201208:0011;0.0;;;;;;;;;;
20201208:0111;0.0;;;;;;;;;;
20201208:0211;0.0;;;;;;;;;;
20201208:0311;0.0;;;;;;;;;;
20201208:0411;0.0;;;;;;;;;;
20201208:0511;0.0;;;;;;;;;;
20201208:0611;0.0;;;;;;;;;;
20201208:0711;0.0;;;;;;;;;;
20201208:0811;173070.0;;;;;;;;;;
20201208:0911;365796.0;;;;;;;;;;
20201208:1011;562878.0;;;;;;;;;;
20201208:1111;684036.0;;;;;;;;;;
20201208:1211;753930.0;;;;;;;;;;
20201208:1311;559692.0;;;;;;;;;;
20201208:1411;65682.0;;;;;;;;;;
20201208:1511;0.0;;;;;;;;;;
20201208:1611;0.0;;;;;;;;;;
20201208:1711;0.0;;;;;;;;;;
20201208:1811;0.0;;;;;;;;;;
20201208:1911;0.0;;;;;;;;;;
20201208:2011;0.0;;;;;;;;;;
20201208:2111;0.0;;;;;;;;;;
20201208:2211;0.0;;;;;;;;;;
20201208:2311;0.0;;;;;;;;;;
20201209:0011;0.0;;;;;;;;;;
20201209:0111;0.0;;;;;;;;;;
20201209:0211;0.0;;;;;;;;;;
20201209:0311;0.0;;;;;;;;;;
20201209:0411;0.0;;;;;;;;;;
20201209:0511;0.0;;;;;;;;;;
20201209:0611;0.0;;;;;;;;;;
20201209:0711;0.0;;;;;;;;;;
20201209:0811;13752.0;;;;;;;;;;
20201209:0911;6120.0;;;;;;;;;;
20201209:1011;204174.0;;;;;;;;;;
20201209:1111;84582.0;;;;;;;;;;
20201209:1211;43020.0;;;;;;;;;;
20201209:1311;21978.0;;;;;;;;;;
20201209:1411;0.0;;;;;;;;;;
20201209:1511;0.0;;;;;;;;;;
20201209:1611;0.0;;;;;;;;;;
20201209:1711;0.0;;;;;;;;;;
20201209:1811;0.0;;;;;;;;;;
20201209:1911;0.0;;;;;;;;;;
20201209:2011;0.0;;;;;;;;;;
20201209:2111;0.0;;;;;;;;;;
20201209:2211;0.0;;;;;;;;;;
20201209:2311;0.0;;;;;;;;;;
20201210:0011;0.0;;;;;;;;;;
20201210:0111;0.0;;;;;;;;;;
20201210:0211;0.0;;;;;;;;;;
20201210:0311;0.0;;;;;;;;;;
20201210:0411;0.0;;;;;;;;;;
20201210:0511;0.0;;;;;;;;;;
20201210:0611;0.0;;;;;;;;;;
20201210:0711;0.0;;;;;;;;;;
20201210:0811;37836.0;;;;;;;;;;
20201210:0911;25002.0;;;;;;;;;;
20201210:1011;41076.0;;;;;;;;;;
20201210:1111;35568.0;;;;;;;;;;
20201210:1211;39654.0;;;;;;;;;;
20201210:1311;31500.0;;;;;;;;;;
20201210:1411;2466.0;;;;;;;;;;
20201210:1511;0.0;;;;;;;;;;
20201210:1611;0.0;;;;;;;;;;
20201210:1711;0.0;;;;;;;;;;
20201210:1811;0.0;;;;;;;;;;
20201210:1911;0.0;;;;;;;;;;
20201210:2011;0.0;;;;;;;;;;
20201210:2111;0.0;;;;;;;;;;
20201210:2211;0.0;;;;;;;;;;
20201210:2311;0.0;;;;;;;;;;
20201211:0011;0.0;;;;;;;;;;
20201211:0111;0.0;;;;;;;;;;
20201211:0211;0.0;;;;;;;;;;
20201211:0311;0.0;;;;;;;;;;
20201211:0411;0.0;;;;;;;;;;
20201211:0511;0.0;;;;;;;;;;
20201211:0611;0.0;;;;;;;;;;
20201211:0711;0.0;;;;;;;;;;
20201211:0811;9342.0;;;;;;;;;;
20201211:0911;17406.0;;;;;;;;;;
20201211:1011;67824.0;;;;;;;;;;
20201211:1111;178686.0;;;;;;;;;;
20201211:1211;136566.0;;;;;;;;;;
20201211:1311;37872.0;;;;;;;;;;
20201211:1411;0.0;;;;;;;;;;
20201211:1511;0.0;;;;;;;;;;
20201211:1611;0.0;;;;;;;;;;
20201211:1711;0.0;;;;;;;;;;
20201211:1811;0.0;;;;;;;;;;
20201211:1911;0.0;;;;;;;;;;
20201211:2011;0.0;;;;;;;;;;
20201211:2111;0.0;;;;;;;;;;
20201211:2211;0.0;;;;;;;;;;
20201211:2311;0.0;;;;;;;;;;
20201212:0011;0.0;;;;;;;;;;
20201212:0111;0.0;;;;;;;;;;
20201212:0211;0.0;;;;;;;;;;
20201212:0311;0.0;;;;;;;;;;
20201212:0411;0.0;;;;;;;;;;
20201212:0511;0.0;;;;;;;;;;
20201212:0611;0.0;;;;;;;;;;
20201212:0711;0.0;;;;;;;;;;
20201212:0811;25434.0;;;;;;;;;;
20201212:0911;45036.0;;;;;;;;;;
20201212:1011;59076.0;;;;;;;;;;
20201212:1111;54684.0;;;;;;;;;;
20201212:1211;101070.0;;;;;;;;;;
20201212:1311;19710.0;;;;;;;;;;
20201212:1411;0.0;;;;;;;;;;
